    item    |    dest    |   source   | soq |      arrivdate      | transmode  |    ordercovdate     |     mincovdate      |   orderpointdate    | orderpointssqty | orderpointprojoh | status |    adjskucovdate    | orderuptoleveldate  | orderuptolevelssqty | orderuptolevelprojoh | unroundedsoq | delaydur | soqcovdur | systemsoq  |       expdate       | restrictedsoqcovdate | soqrestriction | unrestrictedsoq | orderplacedateprojoh | orderpointavailsupply | orderuptolevelavailsupply | orderpointadjreasons | orderuptoleveladjreasons | supporderqty | calcsoqsw | finalunitcost | ordergroup |  ordergroupmember   | orderplacessdisplayqty | orderpointssdisplayqty | orderuptolevelssdisplayqty | sourceinvstatus | unconstrsoq | oh  |       ohpost        |      sourcing      
------------+------------+------------+-----+---------------------+------------+---------------------+---------------------+---------------------+-----------------+------------------+--------+---------------------+---------------------+---------------------+----------------------+--------------+----------+-----------+------------+---------------------+----------------------+----------------+-----------------+----------------------+-----------------------+---------------------------+----------------------+--------------------------+--------------+-----------+---------------+------------+---------------------+------------------------+------------------------+----------------------------+-----------------+-------------+-----+---------------------+--------------------
 2767205770 | 700011053  | 4179001502 |  94 | 2006-11-01 00:00:00 | 2599455620 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -94 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -94 |           94 |   -11520 |     10080 |         94 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              94 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700021748  | OOPT-DCR100.01-OGM1 |                      0 |                      0 |                          0 |               1 |          94 |   0 | 2006-10-30 00:00:00 | SOURCING2599455620
 2767205771 | 700011053  | 4179001502 |  32 | 2006-11-01 00:00:00 | 2599455620 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -32 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -32 |           32 |   -11520 |     10080 |         32 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              32 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700021748  | OOPT-DCR100.01-OGM1 |                      0 |                      0 |                          0 |               1 |          32 |   0 | 2006-10-30 00:00:00 | SOURCING2599455620
 2767205772 | 700011053  | 4179001502 |  69 | 2006-11-01 00:00:00 | 2599455620 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -69 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -69 |           69 |   -11520 |     10080 |         69 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              69 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700021748  | OOPT-DCR100.01-OGM1 |                      0 |                      0 |                          0 |               1 |          69 |   0 | 2006-10-30 00:00:00 | SOURCING2599455620
 2767205773 | 700011053  | 4179001502 |  51 | 2006-11-01 00:00:00 | 2599455620 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -51 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -51 |           51 |   -11520 |     10080 |         51 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              51 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700021748  | OOPT-DCR100.01-OGM1 |                      0 |                      0 |                          0 |               1 |          51 |   0 | 2006-10-30 00:00:00 | SOURCING2599455620
 2767205774 | 700011053  | 4179001502 |  22 | 2006-11-01 00:00:00 | 2599455620 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -22 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -22 |           22 |   -11520 |     10080 |         22 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              22 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700021748  | OOPT-DCR100.01-OGM1 |                      0 |                      0 |                          0 |               1 |          22 |   0 | 2006-10-30 00:00:00 | SOURCING2599455620
 2767205775 | 700011053  | 4179001502 |  32 | 2006-11-01 00:00:00 | 2599455620 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -32 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -32 |           32 |   -11520 |     10080 |         32 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              32 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700021748  | OOPT-DCR100.01-OGM1 |                      0 |                      0 |                          0 |               1 |          32 |   0 | 2006-10-30 00:00:00 | SOURCING2599455620
 2767206731 | 700934574  | 4179031293 | 130 | 2006-11-01 00:00:00 | 2088921445 | 2006-11-11 00:00:00 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |               0 |             -130 |      0 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |                   0 |                 -130 |          130 |   -11520 |     14400 |        130 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |             130 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700945269  | OOPT-DCR100.02-OGM1 |                      0 |                      0 |                          0 |               1 |         130 |   0 | 2006-10-30 00:00:00 | SOURCING2088921445
 2767206732 | 700934574  | 4179031293 |  59 | 2006-11-01 00:00:00 | 2088921445 | 2006-11-11 00:00:00 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |               0 |              -59 |      0 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |                   0 |                  -59 |           59 |   -11520 |     14400 |         59 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              59 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700945269  | OOPT-DCR100.02-OGM1 |                      0 |                      0 |                          0 |               1 |          59 |   0 | 2006-10-30 00:00:00 | SOURCING2088921445
 2767206733 | 700934574  | 4179031293 |  78 | 2006-11-01 00:00:00 | 2088921445 | 2006-11-11 00:00:00 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |               0 |              -78 |      0 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |                   0 |                  -78 |           78 |   -11520 |     14400 |         78 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              78 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700945269  | OOPT-DCR100.02-OGM1 |                      0 |                      0 |                          0 |               1 |          78 |   0 | 2006-10-30 00:00:00 | SOURCING2088921445
 2767206734 | 700934574  | 4179031293 |  75 | 2006-11-01 00:00:00 | 2088921445 | 2006-11-11 00:00:00 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |               0 |              -75 |      0 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |                   0 |                  -75 |           75 |   -11520 |     14400 |         75 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              75 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700945269  | OOPT-DCR100.02-OGM1 |                      0 |                      0 |                          0 |               1 |          75 |   0 | 2006-10-30 00:00:00 | SOURCING2088921445
 2767206735 | 700934574  | 4179031293 |  34 | 2006-11-01 00:00:00 | 2088921445 | 2006-11-11 00:00:00 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |               0 |              -34 |      0 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |                   0 |                  -34 |           34 |   -11520 |     14400 |         34 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              34 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700945269  | OOPT-DCR100.02-OGM1 |                      0 |                      0 |                          0 |               1 |          34 |   0 | 2006-10-30 00:00:00 | SOURCING2088921445
 2767206736 | 700934574  | 4179031293 |  38 | 2006-11-01 00:00:00 | 2088921445 | 2006-11-11 00:00:00 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |               0 |              -38 |      0 | 2006-11-08 00:00:00 | 2006-11-11 00:00:00 |                   0 |                  -38 |           38 |   -11520 |     14400 |         38 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              38 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700945269  | OOPT-DCR100.02-OGM1 |                      0 |                      0 |                          0 |               1 |          38 |   0 | 2006-10-30 00:00:00 | SOURCING2088921445
 2767207692 | 701858095  | 4179061084 | 104 | 2006-11-01 00:00:00 | 1578387268 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |              10 |              -94 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                  10 |                  -94 |          104 |   -11520 |     11280 |        104 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |             104 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 701868790  | OOPT-DCR100.03-OGM1 |                      0 |                      0 |                          0 |               1 |         104 |   0 | 2006-10-30 00:00:00 | SOURCING0
 2767207693 | 701858095  | 4179061084 |  42 | 2006-11-01 00:00:00 | 1578387268 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |              10 |              -32 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                  10 |                  -32 |           42 |   -11520 |     11680 |         42 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              42 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 701868790  | OOPT-DCR100.03-OGM1 |                      0 |                      0 |                          0 |               1 |          42 |   0 | 2006-10-30 00:00:00 | SOURCING0
