    item    |    dest    |   source   | soq |      arrivdate      | transmode  |    ordercovdate     |     mincovdate      |   orderpointdate    | orderpointssqty | orderpointprojoh | status |    adjskucovdate    | orderuptoleveldate  | orderuptolevelssqty | orderuptolevelprojoh | unroundedsoq | delaydur | soqcovdur | systemsoq  |       expdate       | restrictedsoqcovdate | soqrestriction | unrestrictedsoq | orderplacedateprojoh | orderpointavailsupply | orderuptolevelavailsupply | orderpointadjreasons | orderuptoleveladjreasons | supporderqty | calcsoqsw | finalunitcost | ordergroup |  ordergroupmember   | orderplacessdisplayqty | orderpointssdisplayqty | orderuptolevelssdisplayqty | sourceinvstatus | unconstrsoq | oh |       ohpost        |      sourcing      
------------+------------+------------+-----+---------------------+------------+---------------------+---------------------+---------------------+-----------------+------------------+--------+---------------------+---------------------+---------------------+----------------------+--------------+----------+-----------+------------+---------------------+----------------------+----------------+-----------------+----------------------+-----------------------+---------------------------+----------------------+--------------------------+--------------+-----------+---------------+------------+---------------------+------------------------+------------------------+----------------------------+-----------------+-------------+----+---------------------+--------------------
 1072639488 | 14417313   | 3187054250 |  88 | 2006-11-03 00:00:00 | 2156130192 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |              10 |              -78 |      0 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |                  10 |                  -78 |           88 |   -11520 |     11280 |         88 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              88 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 14428008   | OOPT-FBK414.21-OGM1 |                      0 |                      0 |                          0 |               1 |          88 |  0 | 2006-10-30 00:00:00 | SOURCING2156130192
 1072639489 | 14417313   | 3187054250 |  52 | 2006-11-03 00:00:00 | 2156130192 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |              10 |              -42 |      0 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |                  10 |                  -42 |           52 |   -11520 |     11680 |         52 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              52 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 14428008   | OOPT-FBK414.21-OGM1 |                      0 |                      0 |                          0 |               1 |          52 |  0 | 2006-10-30 00:00:00 | SOURCING2156130192
 1072639490 | 14417313   | 3187054250 |  53 | 2006-11-03 00:00:00 | 2156130192 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |              10 |      -42.4285714 |      0 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |                  10 |          -42.4285714 |   52.4285714 |   -11520 |     14026 | 52.4285714 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |      52.4285714 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 14428008   | OOPT-FBK414.21-OGM1 |                      0 |                      0 |                          0 |               1 |          53 |  0 | 2006-10-30 00:00:00 | SOURCING2156130192
 1072639491 | 14417313   | 3187054250 |  57 | 2006-11-03 00:00:00 | 2156130192 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |              10 |              -47 |      0 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |                  10 |                  -47 |           57 |   -11520 |     11880 |         57 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              57 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 14428008   | OOPT-FBK414.21-OGM2 |                      0 |                      0 |                          0 |               1 |          57 |  0 | 2006-10-30 00:00:00 | SOURCING2156130192
 1072639492 | 14417313   | 3187054250 |  32 | 2006-11-03 00:00:00 | 2156130192 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |              10 |              -22 |      0 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |                  10 |                  -22 |           32 |   -11520 |     13680 |         32 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              32 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 14428008   | OOPT-FBK414.21-OGM2 |                      0 |                      0 |                          0 |               1 |          32 |  0 | 2006-10-30 00:00:00 | SOURCING2156130192
 1072639493 | 14417313   | 3187054250 |  30 | 2006-11-03 00:00:00 | 2156130192 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |              10 |              -20 |      0 | 2006-11-10 00:00:00 | 2006-11-10 00:00:00 |                  10 |                  -20 |           30 |   -11520 |     15040 |         30 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              30 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 14428008   | OOPT-FBK414.21-OGM2 |                      0 |                      0 |                          0 |               1 |          30 |  0 | 2006-10-30 00:00:00 | SOURCING2156130192
 1072640452 | 15340834   | 3187084041 |  38 | 2006-11-02 00:00:00 | 1645596017 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00 |              10 |              -28 |      0 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00 |                  10 |                  -28 |           38 |   -10080 |      9000 |         38 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              38 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 15351529   | OOPT-FBK414.22-OGM2 |                      0 |                      0 |                          0 |               1 |          38 |  0 | 2006-10-30 00:00:00 | SOURCING1645596017
 1072640453 | 15340834   | 3187084041 |  22 | 2006-11-02 00:00:00 | 1645596017 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00 |              10 |              -12 |      0 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00 |                  10 |                  -12 |           22 |   -10080 |     10800 |         22 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              22 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 15351529   | OOPT-FBK414.22-OGM2 |                      0 |                      0 |                          0 |               1 |          22 |  0 | 2006-10-30 00:00:00 | SOURCING1645596017
 1072640454 | 15340834   | 3187084041 |  28 | 2006-11-02 00:00:00 | 1645596017 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00 |              10 |              -18 |      0 | 2006-11-07 00:00:00 | 2006-11-07 00:00:00 |                  10 |                  -18 |           28 |   -10080 |     14400 |         28 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |              0 |              28 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 15351529   | OOPT-FBK414.22-OGM2 |                      0 |                      0 |                          0 |               1 |          28 |  0 | 2006-10-30 00:00:00 | SOURCING1645596017
